NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,PubchemCID,pos
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX29115,CCCC[n+]1cccc(C)c1,3510569,-9.090909090928276e-06 -9.09090909090809e-06 -9.090909090890428e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX29115,CCCC[n+]1cccc(C)c1,3510569,-9.090909090928276e-06 -9.09090909090809e-06 -9.090909090890428e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX29115,CCCC[n+]1cccc(C)c1,3510569,-9.090909090928276e-06 -9.09090909090809e-06 -9.090909090890428e-06
0.0,,1.0,,1.0,,,,0.0,,,,TOX29116,Nc1ccc2c3c(cccc13)-c1ccccc1-2,17599,0.0 2.2857532859929692e-17 -5.882352941176467e-06
0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,TOX29117,Cc1cccc(O)c1N,3014138,4.3175339846533866e-17 4.9343245538895844e-17 -1.1111111111111112e-05
0.0,,,1.0,,,,1.0,0.0,,1.0,,TOX29110,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,18506491,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29111,CCCCCCCCCCl,17185,-1.0000000000065512e-05 9.999999999987797e-06 1.000000000000445e-05
1.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX29112,N#Cc1cc2ccccc2c2ccccc12,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX29113,CCCC[n+]1cccc(C)c1,3510569,-9.090909090928276e-06 -9.09090909090809e-06 -9.090909090890428e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX29113,CCCC[n+]1cccc(C)c1,3510569,-9.090909090928276e-06 -9.09090909090809e-06 -9.090909090890428e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX29113,CCCC[n+]1cccc(C)c1,3510569,-9.090909090928276e-06 -9.09090909090809e-06 -9.090909090890428e-06
0.0,,,,,,1.0,,0.0,1.0,1.0,,TOX12498,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,5564,-1.1764705882377768e-05 0.0 5.8823529411766395e-06
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12493,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,41368,-4.999999999988347e-06 4.999999999999449e-06 -4.999999999990429e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX12497,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,41428,-1.4285714285680992e-05 3.96508223080413e-18 1.2971704563665856e-19
0.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,TOX1118,Nc1ccc(N=Nc2ccccc2)c(N)n1,4756,1.1102230246251565e-16 -6.249999999973291e-06 1.2500000000002093e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7899,Cc1cccc(S(=O)(=O)[O-])c1C,22218081,-1.6666666666738845e-05 -8.333333333332416e-06 8.33333333333003e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5494,CCCCCCCCCCCCOCC1CO1,17163,5.882352941162762e-06 -5.8823529411823536e-06 -3.418425673248414e-18
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX5492,CCCCCCCCCCCCCl,8192,7.692307692358087e-06 -1.538461538461796e-05 -7.692307692309515e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX5491,CCCCCCCCCCCC(=O)N(CCO)CCO,8430,1.0000000000021104e-05 5.000000000010552e-06 -9.999999999998898e-06
0.0,,0.0,,0.0,,,1.0,,0.0,,1.0,TOX5948,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-],24503,
0.0,,0.0,,0.0,,,1.0,,0.0,,1.0,TOX5948,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-],24503,
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX26589,C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])c(CCC(=O)[O-])c4C)c(C)c3C=C,0,
0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TOX26580,CC(C)CCOC(=O)c1ccc(N(C)C)cc1,88836,-1.5673736818237505e-16 -1.3061447348531253e-17 -5.882352941175823e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26586,Oc1cc(O)cc(O)c1,359,1.111111111115923e-05 -1.111111111113456e-05 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26584,O=c1[nH]c(=O)c2ccccc2o1,16258,3.700743415417188e-17 -3.700743415417188e-17 8.333333333333329e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26585,O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1,68610,8.695652173931395e-06 -1.3043478260877782e-05 2.413528314402514e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6946,C=CC(C)(CCC=C(C)C)OC(C)=O,8294,7.142857142903937e-06 1.4285714285712712e-05 7.142857142864287e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6943,OCC(CO)(CO)CO,8285,1.2335811384723961e-17 -1.2335811384723961e-17 1.1111111111109887e-05
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28658,O=C(O)C(=O)Nc1cccc(-c2nnn[nH]2)c1,2006,1.0449157878825003e-16 -1.1764705882364707e-05 5.882352941176497e-06
0.0,,,,,,,,,,1.0,,TOX1114,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,4746,-5.000000000077165e-06 -4.999999999993898e-06 5.000000000002225e-06
,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX14091,CCCCC(=O)Cl,61186,-3.172065784643304e-17 0.0 -1.4285714285714446e-05
0.0,0.0,,,,0.0,,,,0.0,,1.0,TOX28659,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,10113978,-8.4162067995778e-17 -3.225806451619711e-06 3.225806451612548e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX29808,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,5481350,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX29807,CC(=O)N[C@H]([C@@H](O)CC(=O)C(=O)O)[C@@H](O)[C@H](O)[C@H](O)CO,14017587,9.52380952370274e-06 4.761904761904237e-06 9.523809523776755e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX29805,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@@](OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@@H]1O,122685,-5.4054054052727835e-06 -5.405405405428815e-06 -2.7027027026844016e-06
0.0,,,1.0,,,,,0.0,,1.0,1.0,TOX26363,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@@H](OC)[C@@H](C)O5)[C@@H](OC(=O)O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,20054868,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26360,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O,0,
0.0,0.0,0.0,,,0.0,,,0.0,,0.0,1.0,TOX26361,CCC1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)C=C[C@]2(C)OC2C1C,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27185,CC(C)CCOC(=O)c1ccccc1,7193,1.4285714285617551e-05 -1.586032892321652e-17 5.9476233462061954e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX27184,Cc1cc(C)c(C)c(O)c1,12769,-9.999999999976694e-06 1.6653345369377347e-17 2.7105054312137612e-21
0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27187,CCC(=O)OCCC(C)CCC=C(C)C,8834,-8.881784197001253e-17 -2.2204460492503132e-17 1.3333333333324463e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27186,CC(C)COC(=O)c1ccccc1O,6873,0.0 -3.172065784643304e-17 -7.142857142860322e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX27180,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,169794,
0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,TOX27183,CCCCCCCCCCCC(=O)O.OCCN(CCO)CCO,62441,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27182,CCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCC,38855,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27189,CCCCCCCCCCOC(C)=O,8167,7.142857142903937e-06 -7.142857142856356e-06 7.14285714285933e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27188,CC(=O)OCCC1CCCCC1,30771,8.333333333387927e-06 0.0 9.25185853854297e-18
0.0,0.0,0.0,1.0,,,,1.0,,0.0,,,TOX1320,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,13745,5.263157894747949e-06 5.2631578947012025e-06 -5.263157894747949e-06
,,,,,,,,,0.0,,,TOX1321,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,54675776,-3.12499999990945e-06 6.2500000000062506e-06 -6.249999999992373e-06
,,,,,,,,,0.0,,,TOX1321,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,54675776,-3.12499999990945e-06 6.2500000000062506e-06 -6.249999999992373e-06
0.0,1.0,1.0,,,0.0,1.0,,1.0,1.0,1.0,0.0,TOX1322,CCN(CC)C(=S)SSC(=S)N(CC)CC,3117,2.7755575615628914e-17 6.250000000016659e-06 6.249999999999312e-06
,,,,,,,0.0,,1.0,,,TOX25228,CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1,3959,
0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,,1.0,,TOX1327,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,16078,4.347826086869156e-06 -3.2582632244433945e-17 -1.3043478260858475e-05
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1328,C1CCOC1,8028,1.9999999999997796e-05 0.0 -2.000000000000335e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25229,CN1C(C)(C)CCCC1(C)C,6603,9.090909090906086e-06 9.090909090928276e-06 1.0408340855860843e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6625,CC1=CCC(C(C)(C)O)CC1,17100,-9.090909090968648e-06 9.090909090919128e-06 -9.090909090901781e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9136,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccccc1,66858,-4.4408920985006264e-17 5.00000000005496e-06 4.999999999966143e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9133,CC(=O)c1ccc(O)cc1,7469,9.999999999976694e-06 -9.999999999998898e-06 1.9999999999999995e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25223,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,5709,5.555555555591951e-06 -2.2222222222225943e-05 1.1111111111097552e-05
0.0,,,,,1.0,1.0,1.0,,1.0,1.0,,TOX22500,F[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,9786,
0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,TOX24251,CCOc1ccc(O)cc1,12150,0.0 -9.99999999998398e-06 9.999999999993348e-06
0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,TOX17541,O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,13940,2.2204460492503132e-17 -5.000000000010552e-06 -5.000000000032756e-06
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX17545,CCSCc1ccccc1OC(=O)NC,34766,-4.4408920985006264e-17 -6.6666666666511295e-06 -3.7007434154171884e-18
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX1498,Brc1nc2ccccc2s1,612040,1.9999999999953388e-05 -1.0000000000032552e-05 -2.7105054312137612e-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1499,CCC(C)Br,6554,1.9999999999953388e-05 0.0 2.7755575615628915e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1492,N#CCc1ccccc1,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13098,O=C(O)c1ccc(CO)o1,80642,9.999999999976694e-06 3.3306690738754695e-17 1.000000000000445e-05
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1491,N#Cc1ccccc1,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1496,N#CCBr,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX1495,O=C(O)CBr,6227,0.0 -2.7755575615628915e-18 -6.938893903907228e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28285,CN1CC(O)C2=C/C(=N/NC(N)=O)C(=O)C=C21,0,
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,TOX28988,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,4249,7.692307692323926e-06 -1.1538461538473078e-05 -8.540177112501205e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28989,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,152946,3.4455197315953135e-17 6.8965517241524845e-06 3.4482758620532724e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28989,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,152946,3.4455197315953135e-17 6.8965517241524845e-06 3.4482758620532724e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13511,O=S(=O)(O)F,24603,-2.0000000000031105e-05 -4.4408920985006264e-17 1.9999999999975594e-05
1.0,1.0,0.0,,1.0,,0.0,,0.0,0.0,0.0,0.0,TOX13512,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,6446,4.166666666656956e-06 8.333333333326054e-06 4.16666666665233e-06
0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,TOX28980,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1,11974,1.1999999999972033e-05 -1.7763568394002505e-17 4.000000000004e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28983,CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2,5284566,4.347826087100855e-06 -1.9308226515220113e-17 -4.34782608696449e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX13519,O=C(Cl)/C=C/C(=O)Cl,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28985,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O,9802545,0.0 3.2258064516447804e-06 -7.162729191130042e-18
0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,TOX28986,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,71360,-3.225806451662687e-06 3.225806451691338e-06 6.451612903225096e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28987,CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,3731,6.451612903203607e-06 1.4325458382260084e-17 -3.22580645159106e-06
0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24207,O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I,3259,3.44827586211327e-06 3.448275862122183e-06 3.4482758620762423e-06
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,TOX24206,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1,0,
1.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX24205,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C,4659392,-1.1999999999936507e-05 -8.000000000052409e-06 0.0
0.0,,,,,,,,,0.0,,,TOX24204,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,60663,5.555555555487097e-06 -5.555555555480929e-06 -5.555555555530272e-06
0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,TOX24203,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,4829,3.999999999884096e-06 0.0 -8.000000000047969e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24202,CCCCCCCCOC(C)=O,8164,-8.333333333313911e-06 -8.333333333313911e-06 -1.6666666666663096e-05
0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,,0.0,TOX24201,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,68986097,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24200,O=C(O)CCSCCC(=O)O,8096,0.0 -9.090909090913136e-06 9.090909090909035e-06
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24208,Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O,2099,4.0371746350005693e-17 -4.545454545464138e-06 -9.09090909090809e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2679,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,171548,5.551115123125783e-17 6.249999999988903e-06 1.0842021724855044e-17
0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,TOX2678,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2676,CC(C[N+](C)(C)C)OC(N)=O,2370,9.090909090847532e-06 9.09090909092323e-06 9.090909090905566e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2674,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,2369,-9.090909090847532e-06 -1.3636363636412598e-05 -1.818181818181618e-05
1.0,1.0,,,,0.0,,,0.0,0.0,1.0,0.0,TOX2673,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,16533,-8.823529411796388e-06 -2.941176470659749e-06 8.163404592832033e-19
1.0,1.0,,,0.0,0.0,,,0.0,,1.0,0.0,TOX2671,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,71470,5.4054054052967885e-06 -8.108108108125219e-06 -8.10810810808321e-06
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,TOX20343,O=C(CBr)OCc1ccccc1,62576,7.401486830834377e-17 -1.0986582014519778e-17 8.333333333332416e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28181,CCCCCc1ccc(Cl)cc1,2757748,-8.333333333313911e-06 3.469446951953614e-18 9.25185853854297e-18
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28182,O=P(O)(Oc1ccccc1)Oc1ccccc1,13282,-5.882352941215007e-06 -1.3061447348531253e-17 5.8823529411921495e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28183,COC(=O)c1ccccc1C,33094,-1.2111523905001707e-16 -9.090909090928276e-06 1.818181818181618e-05
0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,TOX28184,CC(C)(C)C(=O)c1ccccc1,70308,1.666666666670184e-05 -8.673617379884035e-18 8.333333333374049e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28185,O=C(Oc1ccccc1)c1ccccc1,7169,0.0 -6.666666666672409e-06 6.666666666662232e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28186,CCOC(=O)c1ccc(C)cc1,66743,-8.333333333461942e-06 0.0 1.666666666666669e-05
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX6309,Cc1cc(C)cc(N)c1,7949,-1.1111111111183902e-05 2.4671622769447922e-17 -1.1111111111111117e-05
0.0,0.0,,1.0,0.0,0.0,,,0.0,0.0,,0.0,TOX9868,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,60823,7.317073170974609e-06 7.317073170768812e-06 -2.4390243903140383e-06
0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX6303,Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O,67172,-3.4482758620915558e-06 6.896551724098888e-06 -1.034482758610622e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6302,Cc1ccc(S(=O)(=O)[O-])cc1C,3623887,0.0 8.33333333335092e-06 -8.529057090219302e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6307,Cc1cccc(C)c1N,6896,0.0 -1.1111111111146895e-05 2.4093381610788986e-20
0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX6306,Cc1ccc(C)c(N)c1,7259,0.0 6.1679056923619804e-18 1.1111111111111122e-05
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6305,Cc1ccc(N)c(C)c1,7250,0.0 1.2335811384723961e-17 1.1111111111111112e-05
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6305,Cc1ccc(N)c(C)c1,7250,0.0 1.2335811384723961e-17 1.1111111111111112e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX6304,Cc1cccc(N)c1C,6893,1.1111111111103719e-05 0.0 1.1111111111111113e-05
,,,,,,,0.0,,0.0,,,TOX26550,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,14190,-8.33333333335092e-06 -4.166666666677772e-06 4.166666666662738e-06
0.0,0.0,,,,,0.0,,0.0,0.0,,0.0,TOX2413,CC=Cc1ccc(O)c(OC)c1,7338,3.700743415417188e-17 8.333333333387927e-06 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5371,FC(F)(F)C(Cl)Br,3562,-4.7580986769649563e-17 2.1807952269422717e-17 1.586032892321652e-17
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX5370,O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,3552,6.666666666710341e-06 -6.666666666667783e-06 -2.0354088784794535e-17
0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,TOX2417,CCCCOC(=O)c1ccc(N)cc1,2482,-7.1428571428722165e-06 -3.172065784643304e-17 1.4285714285712712e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2415,Cc1ccc2c(C)cccc2c1,11328,-3.700743415417188e-17 9.25185853854297e-18 3.3881317890172014e-21
,,,,,,,0.0,,0.0,,,TOX3239,CCC(C)C(C)(COC(N)=O)COC(N)=O,6151,-1.2499999999998623e-05 -6.249999999936862e-06 3.469446951953614e-17
