smiles,Hepatobiliary disorders,Metabolism and nutrition disorders,Product issues,Eye disorders,Investigations,Musculoskeletal and connective tissue disorders,Gastrointestinal disorders,Social circumstances,Immune system disorders,Reproductive system and breast disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",General disorders and administration site conditions,Endocrine disorders,Surgical and medical procedures,Vascular disorders,Blood and lymphatic system disorders,Skin and subcutaneous tissue disorders,"Congenital, familial and genetic disorders",Infections and infestations,"Respiratory, thoracic and mediastinal disorders",Psychiatric disorders,Renal and urinary disorders,"Pregnancy, puerperium and perinatal conditions",Ear and labyrinth disorders,Cardiac disorders,Nervous system disorders,"Injury, poisoning and procedural complications",cid,compound_name,cid_paras,Molecular_Weight,XLogP3,Hydrogen_Bond_Donor_Count,Hydrogen_Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Topological_Polar_Surface_Area,Heavy_Atom_Count,Formal_Charge,Complexity,Isotope_Atom_Count,Defined_Atom_Stereocenter_Count,Undefined_Atom_Stereocenter_Count,Defined_Bond_Stereocenter_Count,Undefined_Bond_Stereocenter_Count,Covalently_Bonded_Unit_Count,Compound_Is_Canonicalized,Physical_Description,Color/Form,Odor,Boiling_Point,Melting_Point,Flash_Point,Solubility,Density,Description
CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,213039,Darunavir,213039.0,547.7,2.9,3.0,9.0,12.0,547.2352217,547.2352217,"149,""Unit"":""Å²""",38.0,0.0,853.0,0.0,5.0,0.0,0.0,0.0,1.0,Yes,Solid,"White,amorphoussolid",,,74-76,,Approximately0.15mg/mLat,,"cid is 213039,compound_name is Darunavir,cid_paras is 213039,Molecular_Weight is 547.7,XLogP3 is 2.9,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 12,Exact_Mass is 547.23522170,Monoisotopic_Mass is 547.23522170,Topological_Polar_Surface_Area is 149,""Unit"":""Å²"",Heavy_Atom_Count is 38,Formal_Charge is 0,Complexity is 853,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 5,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Color/Form is White,amorphoussolid,Melting_Point is 74-76,Solubility is Approximately0.15mg/mLat"
C1CC[C@H]([C@@H](C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)[C@H]6[C@@H]7CC[C@@H](C7)[C@H]6C5=O,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,213046,Lurasidone,213046.0,492.7,5.4,0.0,6.0,5.0,492.25589758,492.25589758,"85,""Unit"":""Å²""",35.0,0.0,804.0,0.0,6.0,0.0,0.0,0.0,1.0,Yes,,,,,,9.7°C(49.5°F)-closedcup,,,"cid is 213046,compound_name is Lurasidone,cid_paras is 213046,Molecular_Weight is 492.7,XLogP3 is 5.4,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 6,Rotatable_Bond_Count is 5,Exact_Mass is 492.25589758,Monoisotopic_Mass is 492.25589758,Topological_Polar_Surface_Area is 85,""Unit"":""Å²"",Heavy_Atom_Count is 35,Formal_Charge is 0,Complexity is 804,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 6,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Flash_Point is 9.7°C(49.5°F)-closedcup"
CCCSC1=NC2=C(C(=N1)N[C@@H]3C[C@H]3C4=CC(=C(C=C4)F)F)N=NN2[C@@H]5C[C@@H]([C@H]([C@H]5O)O)OCCO,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,9871419,Ticagrelor,9871419.0,522.6,2.0,4.0,12.0,10.0,522.18608089,522.18608089,"164,""Unit"":""Å²""",36.0,0.0,736.0,0.0,6.0,0.0,0.0,0.0,1.0,Yes,Solid,Crystallinepowder,,,,,"10,""Unit"":""μg/mL""",,"cid is 9871419,compound_name is Ticagrelor,cid_paras is 9871419,Molecular_Weight is 522.6,XLogP3 is 2,Hydrogen_Bond_Donor_Count is 4,Hydrogen_Bond_Acceptor_Count is 12,Rotatable_Bond_Count is 10,Exact_Mass is 522.18608089,Monoisotopic_Mass is 522.18608089,Topological_Polar_Surface_Area is 164,""Unit"":""Å²"",Heavy_Atom_Count is 36,Formal_Charge is 0,Complexity is 736,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 6,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Color/Form is Crystallinepowder,Solubility is 10,""Unit"":""μg/mL"""
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,5472,Ticlopidine,5472.0,263.8,3.6,0.0,2.0,2.0,263.0535483,263.0535483,"31.5,""Unit"":""Å²""",17.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,,,,approx.1189°C,,1[ug/mL](ThemeanoftheresultsatpH7.4),,"cid is 5472,compound_name is Ticlopidine,cid_paras is 5472,Molecular_Weight is 263.8,XLogP3 is 3.6,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 2,Rotatable_Bond_Count is 2,Exact_Mass is 263.0535483,Monoisotopic_Mass is 263.0535483,Topological_Polar_Surface_Area is 31.5,""Unit"":""Å²"",Heavy_Atom_Count is 17,Formal_Charge is 0,Complexity is 261,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Melting_Point is approx.1189°C,Solubility is 1[ug/mL](ThemeanoftheresultsatpH7.4)"
Cl[Tl],0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,24642,Thallium chloride,24642.0,239.83,,0.0,0.0,0.0,239.94328,239.94328,"0,""Unit"":""Å²""",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,"Thallouschlorideisawhite,crystallinepowder,becomesvioletonexposuretolight.Usedasacatalystinchlorinationsandinsuntanlamps.(EPA,1998)"",""Markup"":[{""Start"":0,""Length"":17,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/Thallous%20chloride"",""Type"":""PubChemInternalLink"",""Extra"":""CID-24642","WHITE,CRYSTALLINEPOWDER",,"1328°Fat760mmHg(EPA,1998)","806°F(EPA,1998)",,"HYDROGENCHLORIDEDECREASESITSSOLUBILITYINWATER"",""Markup"":[{""Start"":0,""Length"":17,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/HYDROGEN%20CHLORIDE"",""Type"":""PubChemInternalLink"",""Extra"":""CID-313""","7(EPA,1998)-Denserthanwater;willsink"",""Markup"":[{""Start"":28,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962","cid is 24642,compound_name is Thallium chloride,cid_paras is 24642,Molecular_Weight is 239.83,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 0,Rotatable_Bond_Count is 0,Exact_Mass is 239.94328,Monoisotopic_Mass is 239.94328,Topological_Polar_Surface_Area is 0,""Unit"":""Å²"",Heavy_Atom_Count is 2,Formal_Charge is 0,Complexity is 2,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Thallouschlorideisawhite,crystallinepowder,becomesvioletonexposuretolight.Usedasacatalystinchlorinationsandinsuntanlamps.(EPA,1998)"",""Markup"":[{""Start"":0,""Length"":17,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/Thallous%20chloride"",""Type"":""PubChemInternalLink"",""Extra"":""CID-24642,Color/Form is WHITE,CRYSTALLINEPOWDER,Boiling_Point is 1328°Fat760mmHg(EPA,1998),Melting_Point is 806°F(EPA,1998),Solubility is HYDROGENCHLORIDEDECREASESITSSOLUBILITYINWATER"",""Markup"":[{""Start"":0,""Length"":17,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/HYDROGEN%20CHLORIDE"",""Type"":""PubChemInternalLink"",""Extra"":""CID-313"",Density is 7(EPA,1998)-Denserthanwater;willsink"",""Markup"":[{""Start"":28,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962"
CC1=NN=C(N1C2CC3CCC(C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,483407,"4,4-difluoro-N-[(1S)-3-[3-(3-methyl-5-propan-2-yl-1,2,4-triazol-4-yl)-8-azabicyclo[3.2.1]octan-8-yl]-1-phenylpropyl]-1-cyclohexanecarboxamide",483407.0,513.7,5.1,1.0,6.0,8.0,513.32791727,513.32791727,"63,""Unit"":""Å²""",37.0,0.0,751.0,0.0,1.0,2.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 483407,compound_name is 4,4-difluoro-N-[(1S)-3-[3-(3-methyl-5-propan-2-yl-1,2,4-triazol-4-yl)-8-azabicyclo[3.2.1]octan-8-yl]-1-phenylpropyl]-1-cyclohexanecarboxamide,cid_paras is 483407,Molecular_Weight is 513.7,XLogP3 is 5.1,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 6,Rotatable_Bond_Count is 8,Exact_Mass is 513.32791727,Monoisotopic_Mass is 513.32791727,Topological_Polar_Surface_Area is 63,""Unit"":""Å²"",Heavy_Atom_Count is 37,Formal_Charge is 0,Complexity is 751,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 1,Undefined_Atom_Stereocenter_Count is 2,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
C[N+](C)(C)CC(CC(=O)O)O,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,85,3-Hydroxy-4-trimethylammoniobutanoate,85.0,162.21,-0.8,2.0,3.0,4.0,162.11301837,162.11301837,"57.5,""Unit"":""Å²""",11.0,1.0,139.0,0.0,0.0,1.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 85,compound_name is 3-Hydroxy-4-trimethylammoniobutanoate,cid_paras is 85,Molecular_Weight is 162.21,XLogP3 is -0.8,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 3,Rotatable_Bond_Count is 4,Exact_Mass is 162.11301837,Monoisotopic_Mass is 162.11301837,Topological_Polar_Surface_Area is 57.5,""Unit"":""Å²"",Heavy_Atom_Count is 11,Formal_Charge is 1,Complexity is 139,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 1,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,65628,Bendamustine,65628.0,358.3,2.9,1.0,4.0,9.0,357.1010823,357.1010823,"58.4,""Unit"":""Å²""",23.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 65628,compound_name is Bendamustine,cid_paras is 65628,Molecular_Weight is 358.3,XLogP3 is 2.9,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 4,Rotatable_Bond_Count is 9,Exact_Mass is 357.1010823,Monoisotopic_Mass is 357.1010823,Topological_Polar_Surface_Area is 58.4,""Unit"":""Å²"",Heavy_Atom_Count is 23,Formal_Charge is 0,Complexity is 380,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N.C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN.C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C(CC(=O)O)CN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,119,Gamma-Aminobutyric Acid,119.0,103.12,-3.2,2.0,3.0,3.0,103.06332853,103.06332853,"63.3,""Unit"":""Å²""",7.0,0.0,62.7,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,,,,203°C,,1.2[ug/mL](ThemeanoftheresultsatpH7.4),,"cid is 119,compound_name is Gamma-Aminobutyric Acid,cid_paras is 119,Molecular_Weight is 103.12,XLogP3 is -3.2,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 3,Rotatable_Bond_Count is 3,Exact_Mass is 103.063328530,Monoisotopic_Mass is 103.063328530,Topological_Polar_Surface_Area is 63.3,""Unit"":""Å²"",Heavy_Atom_Count is 7,Formal_Charge is 0,Complexity is 62.7,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Melting_Point is 203°C,Solubility is 1.2[ug/mL](ThemeanoftheresultsatpH7.4)"
C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)F)C)F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5311167,Halobetasol,5311167.0,428.9,2.7,2.0,6.0,2.0,428.1565934,428.1565934,"74.6,""Unit"":""Å²""",29.0,0.0,843.0,0.0,9.0,0.0,0.0,0.0,1.0,Yes,,,,,200-216,,Practicallyinsoluble,,"cid is 5311167,compound_name is Halobetasol,cid_paras is 5311167,Molecular_Weight is 428.9,XLogP3 is 2.7,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 6,Rotatable_Bond_Count is 2,Exact_Mass is 428.1565934,Monoisotopic_Mass is 428.1565934,Topological_Polar_Surface_Area is 74.6,""Unit"":""Å²"",Heavy_Atom_Count is 29,Formal_Charge is 0,Complexity is 843,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 9,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Melting_Point is 200-216,Solubility is Practicallyinsoluble"
CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,57469,Imiquimod,57469.0,240.3,2.6,1.0,3.0,2.0,240.137496527,240.137496527,"56.7,""Unit"":""Å²""",18.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,CrystalsfromDMF,,,292-294°C,,Poorlysoluble,,"cid is 57469,compound_name is Imiquimod,cid_paras is 57469,Molecular_Weight is 240.30,XLogP3 is 2.6,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 3,Rotatable_Bond_Count is 2,Exact_Mass is 240.137496527,Monoisotopic_Mass is 240.137496527,Topological_Polar_Surface_Area is 56.7,""Unit"":""Å²"",Heavy_Atom_Count is 18,Formal_Charge is 0,Complexity is 294,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Color/Form is CrystalsfromDMF,Melting_Point is 292-294°C,Solubility is Poorlysoluble"
CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,123015,"3-[(3,5-dimethyl-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one",123015.0,238.28,2.5,2.0,1.0,1.0,238.110613074,238.110613074,"44.9,""Unit"":""Å²""",18.0,0.0,377.0,0.0,0.0,0.0,0.0,1.0,1.0,Yes,,,,,,,,,"cid is 123015,compound_name is 3-[(3,5-dimethyl-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one,cid_paras is 123015,Molecular_Weight is 238.28,XLogP3 is 2.5,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 1,Rotatable_Bond_Count is 1,Exact_Mass is 238.110613074,Monoisotopic_Mass is 238.110613074,Topological_Polar_Surface_Area is 44.9,""Unit"":""Å²"",Heavy_Atom_Count is 18,Formal_Charge is 0,Complexity is 377,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 1,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
C(CC(=O)O)C(=O)CN,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,137,Aminolevulinic Acid,137.0,131.13,-3.8,2.0,4.0,4.0,131.058243149,131.058243149,"80.4,""Unit"":""Å²""",9.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,,,,156-158°C,,18.6[ug/mL](ThemeanoftheresultsatpH7.4),,"cid is 137,compound_name is Aminolevulinic Acid,cid_paras is 137,Molecular_Weight is 131.13,XLogP3 is -3.8,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 4,Rotatable_Bond_Count is 4,Exact_Mass is 131.058243149,Monoisotopic_Mass is 131.058243149,Topological_Polar_Surface_Area is 80.4,""Unit"":""Å²"",Heavy_Atom_Count is 9,Formal_Charge is 0,Complexity is 121,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Melting_Point is 156-158°C,Solubility is 18.6[ug/mL](ThemeanoftheresultsatpH7.4)"
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,135402009,Folinic acid,135402009.0,473.4,-1.2,7.0,10.0,9.0,473.1658961,473.1658961,"216,""Unit"":""Å²""",34.0,0.0,911.0,0.0,0.0,2.0,0.0,0.0,1.0,Yes,,"Crystalsfromwaterwith3molofwaterofcrystallization."",""Markup"":[{""Start"":14,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962""",,,245°C(decomp),,"Sparinglysolubleinwater"",""Markup"":[{""Start"":21,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962",,"cid is 135402009,compound_name is Folinic acid,cid_paras is 135402009,Molecular_Weight is 473.4,XLogP3 is -1.2,Hydrogen_Bond_Donor_Count is 7,Hydrogen_Bond_Acceptor_Count is 10,Rotatable_Bond_Count is 9,Exact_Mass is 473.16589610,Monoisotopic_Mass is 473.16589610,Topological_Polar_Surface_Area is 216,""Unit"":""Å²"",Heavy_Atom_Count is 34,Formal_Charge is 0,Complexity is 911,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 2,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Color/Form is Crystalsfromwaterwith3molofwaterofcrystallization."",""Markup"":[{""Start"":14,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962"",Melting_Point is 245°C(decomp),Solubility is Sparinglysolubleinwater"",""Markup"":[{""Start"":21,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962"
CCC12CC(=C)C3C(C1CC[C@]2(C#C)O)CCC4=CC(=O)CCC34.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135402010,"2-[[4-[(2-Amino-5-methyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid",135402010.0,459.5,-0.5,7.0,10.0,9.0,459.18663154,459.18663154,"199,""Unit"":""Å²""",33.0,0.0,865.0,0.0,0.0,2.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 135402010,compound_name is 2-[[4-[(2-Amino-5-methyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid,cid_paras is 135402010,Molecular_Weight is 459.5,XLogP3 is -0.5,Hydrogen_Bond_Donor_Count is 7,Hydrogen_Bond_Acceptor_Count is 10,Rotatable_Bond_Count is 9,Exact_Mass is 459.18663154,Monoisotopic_Mass is 459.18663154,Topological_Polar_Surface_Area is 199,""Unit"":""Å²"",Heavy_Atom_Count is 33,Formal_Charge is 0,Complexity is 865,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 2,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CCCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CO,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,16533,Betamethasone Valerate,16533.0,476.6,3.6,2.0,7.0,7.0,476.25741706,476.25741706,"101,""Unit"":""Å²""",34.0,0.0,957.0,0.0,8.0,0.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 16533,compound_name is Betamethasone Valerate,cid_paras is 16533,Molecular_Weight is 476.6,XLogP3 is 3.6,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 7,Exact_Mass is 476.25741706,Monoisotopic_Mass is 476.25741706,Topological_Polar_Surface_Area is 101,""Unit"":""Å²"",Heavy_Atom_Count is 34,Formal_Charge is 0,Complexity is 957,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 8,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
